,ID,Address,Longitude,Latitude
728,Space Invader PA_0890, 175bis rue Championnet,2.334337,48.894525
729,Space Invader PA_0891, 59 rue Legendre,2.317294,48.886024
730,Space Invader PA_0892, 7 avenue Myron Herrick,2.309874,48.873719
731,Space Invader PA_0893, 6 rue des Pyramides,2.332738,48.864492
732,Space Invader PA_0894, 11 rue Saint-Augustin,2.337102,48.868841
733,Space Invader PA_0895, place Auguste Baron,2.387233,48.900435
734,Space Invader PA_0896, 23 avenue du Docteur Lannelongue,2.3294,48.81901
735,Space Invader PA_0897, 1 boulevard Gabriel PÃƒÂ©ri,2.295427,48.819408
736,Space Invader PA_0900, place Pigalle,2.337751,48.882134
737,Space Invader PA_0901, 1 rue LÃƒÂ©on Delhomme,2.300103,48.838477
738,Space Invader PA_0902, 17 rue de Cambronne,2.301983,48.846342
739,Space Invader PA_0903, 15 rue Cardinet,2.301958,48.881567
740,Space Invader PA_0904, 23 rue d'Aligre,2.37878,48.849948
741,Space Invader PA_0906, 9 rue de la Goutte d'Or,2.354615,48.885039
742,Space Invader PA_0908, 10 citÃƒÂ© Beauharnais,2.38963,48.853621
743,Space Invader PA_0910, 72 avenue Jean JaurÃƒÂ¨s,2.391909,48.903461
744,Space Invader PA_0911, 7Z place Auguste Baron,2.38639,48.90018
745,Space Invader PA_0912, pont de Soissons,2.357463,48.915428
746,Space Invader PA_0913, 42 avenue Michelet,2.34409,48.910287
747,Space Invader PA_0914," 103,5 rue Baudin",2.292583,48.900339
748,Space Invader PA_0915, 69 rue Anatole France,2.285538,48.891474
749,Space Invader PA_0916, 14 rue Bayen,2.294866,48.87954
750,Space Invader PA_0917, 2 rue de Fourcroy,2.295,48.87987
751,Space Invader PA_0919, 12 rue FranÃƒÂ§aise,2.347732,48.864308
752,Space Invader PA_0920, 41 boulevard Edouard Branly,2.440717,48.875313
753,Space Invader PA_0921, pont de Bercy/quai de Bercy,2.375702,48.838591
754,Space Invader PA_0922, pont de Bercy/quai d'Austerlitz,2.374027,48.837552
755,Space Invader PA_0923, face au 36 rue Coriolis,2.390012,48.836981
756,Space Invader PA_0924, 56 quai de la RapÃƒÂ©e,2.37178,48.842509
757,Space Invader PA_0925, 17 boulevard Morland,2.362963,48.850165
758,Space Invader PA_0926, 149 rue Saint-Martin,2.3516,48.861722
759,Space Invader PA_0929, 1 rue du GÃƒÂ©nÃƒÂ©ral Leclerc,2.360387,48.815316
760,Space Invader PA_0930, 8 rue de TrÃƒÂ©vise,2.345165,48.873136
761,Space Invader PA_0931, 2 rue Ambroise Thomas,2.347349,48.874087
762,Space Invader PA_0932, ThÃƒÂ©ÃƒÂ¢tre de la Renaissance,2.356239,48.869025
763,Space Invader PA_0933, 11ter rue d'AlÃƒÂ©sia,2.336602,48.827162
764,Space Invader PA_0934, 76 rue de VouillÃƒÂ©,2.310077,48.833181
765,Space Invader PA_0935, 2 rue Cambronne,2.301551,48.847476
766,Space Invader PA_0936, boulevard de l'HÃƒÂ´pital sous le mÃƒÂ©tro,2.363471,48.841776
767,Space Invader PA_0937, face au 80 boulevard Auguste Blanqui,2.346681,48.830319
768,Space Invader PA_0938, face au 91 boulevard Auguste Blanqui,2.346628,48.830237
769,Space Invader PA_0939, mÃƒÂ©tro Denfert-Rochereau,2.33202,48.834147
770,Space Invader PA_0941, 103 rue Cambronne,2.303352,48.841811
771,Space Invader PA_0942, 2 passage Foubert,2.352675,48.825857
772,Space Invader PA_0943, entrÃƒÂ©e des Frigos,2.37904,48.831301
773,Space Invader PA_0944, 10 rue Faidherbe,2.384482,48.850812
774,Space Invader PA_0945, 81 rue de la Folie MÃƒÂ©ricourt,2.369865,48.866294
775,Space Invader PA_0946, 1 rue de Metz,2.35482,48.870725
776,Space Invader PA_0947, 105 rue du Faubourg Saint-Denis,2.355805,48.875181
777,Space Invader PA_0948, 33 rue du Faubourg Saint-Denis,2.35325,48.87101
778,Space Invader PA_0949, 1 rue Joseph Liouville,2.297832,48.844942
779,Space Invader PA_0950, mÃƒÂ©tro Dupleix,2.293254,48.850446
780,Space Invader PA_0951, face au 75 boulevard de Grenelle,2.294131,48.850322
781,Space Invader PA_0952, 4 rue du Chevalier de Saint-Georges,2.324819,48.868124
782,Space Invader PA_0953, 9 rue du PlÃƒÂ¢tre,2.354778,48.859264
783,Space Invader PA_0955, 12 rue BÃƒÂ©ranger,2.36391,48.86588
784,Space Invader PA_0956, 5 rue Papin,2.353345,48.866906
785,Space Invader PA_0957, 86 Quai de la RapÃƒÂ©e,2.368976,48.844588
786,Space Invader PA_0958, 255 rue de Charenton,2.392206,48.836181
787,Space Invader PA_0959, 1 rue du Forez,2.362772,48.863771
788,Space Invader PA_0960, 141 boulevard Philippe Auguste,2.389569,48.858285
789,Space Invader PA_0961, 2 rue Trousseau,2.37858,48.85078
790,Space Invader PA_0962, mÃƒÂ©tro Porte des Lilas,2.406605,48.876826
791,Space Invader PA_0963, 41 boulevard du Temple,2.364533,48.866341
792,Space Invader PA_0965, statue de Paris du pont du Carrousel,2.332779,48.858728
793,Space Invader PA_0966, pont de Bir-Hakeim,2.287752,48.855595
794,Space Invader PA_0967, 105 quai Branly,2.289107,48.854678
795,Space Invader PA_0968, nord du pont de Bir-Hakeim,2.28661,48.856601
796,Space Invader PA_0969, Statue de la LibertÃƒÂ©,2.27966,48.849996
797,Space Invader PA_0970, allÃƒÂ©e des Cygnes,2.28058,48.850592
798,Space Invader PA_0971, 1 rue du Saint-Gothard,2.334976,48.830178
799,Space Invader PA_0972, 22 rue Bernard Lecache,2.415351,48.846276
800,Space Invader PA_0973 PA_0974 & PA_0975, entrÃƒÂ©e du square Emile Chautemps,2.353292,48.8672
801,Space Invader PA_0976, 130 rue Montmartre,2.343669,48.868233
802,Space Invader PA_0977, passage Basfour,2.351805,48.86606
803,Space Invader PA_0978, 28 rue Montorgueil,2.346475,48.863739
804,Space Invader PA_0979, pont de Sully cÃƒÂ´tÃƒÂ© rive Droite,2.361237,48.850876
805,Space Invader PA_0980, sous le pont du boulevard de Bercy,2.383141,48.839793
806,Space Invader PA_0981, place du Colonel Bourgouin,2.383271,48.845118
807,Space Invader PA_0983, rue Mondoville,2.406642,48.865966
808,Space Invader PA_0984, 1 place Rhin et Danube,2.392771,48.882183
809,Space Invader PA_0985, 52 boulevard SÃƒÂ©rurier,2.399501,48.879782
810,Space Invader PA_0986, face ÃƒÂ  la rue du Tunnel,2.38444,48.87939
811,Space Invader PA_0987, 39 quai de la Loire,2.378722,48.8875
812,Space Invader PA_0988, mÃƒÂ©tro BarbÃƒÂ¨s-Rochechouart,2.350654,48.883751
813,Space Invader PA_0989, 2 rue de l'Ãƒâ€°vangile,2.361296,48.89142
814,Space Invader PA_0990, mÃƒÂ©tro La Chapelle,2.360347,48.884479
815,Space Invader PA_0991, 33 boulevard de la Villette,2.37435,48.87414
816,Space Invader PA_0993, entrÃƒÂ©e du pÃƒÂ©riphÃƒÂ©rique porte des Lilas,2.408995,48.876705
817,Space Invader PA_0994, 0 boulevard Duaumont,2.310692,48.896963
818,Space Invader PA_0995, place du Docteur FÃƒÂ©lix Lobligeois,2.31856,48.886437
819,Space Invader PA_0996, face au 89 avenue des Ternes,2.287779,48.879968
820,Space Invader PA_0997, 61 rue Quincampoix,2.350808,48.861738
821,Space Invader PA_0998, impasse des Peintres,2.350135,48.863976
822,Space Invader PA_0999, 136 rue de la Roquette,2.380989,48.857783
823,Space Invader PA_1000 & PA_1001, dans le hall de la GÃƒÂ©nÃƒÂ©rale,2.379518,48.859588
824,Space Invader PA_1002," bretelle d'autoroute A86/N406, face au Castorama de CrÃƒÂ©teil",2.4408,48.77895
825,Space Invader PA_1004, 66 rue de Courcelles,2.306245,48.877676
826,Space Invader PA_1005, 89 rue Oberkampf,2.375371,48.865237
827,Space Invader PA_1006, 9 rue BergÃƒÂ¨re,2.346739,48.872126
828,Space Invader PA_1007, 11 rue Drouot,2.340495,48.873453
829,Space Invader PA_1008, 75 rue de Richelieu,2.33839,48.868701
830,Space Invader PA_1009, 1 boulevard de MÃƒÂ©nilmontant,2.38921,48.85849
831,Space Invader PA_1010, 1 Rue Carducci,2.387829,48.87723
832,Space Invader PA_1011, 1 rue Martel,2.352622,48.873463
833,Space Invader PA_1012, 32 rue de Rochechouart,2.345251,48.878535
834,Space Invader PA_1014, 10 rue Paul Bert,2.384666,48.8516
835,Space Invader PA_1015, 29 rue de la Villette,2.387547,48.876297
836,Space Invader PA_1016, 34 rue de CrimÃƒÂ©e,2.390206,48.87905
837,Space Invader PA_1017, 86 rue de la Villette,2.388289,48.878821
838,Space Invader PA_1018, place Paul Eluard,2.360135,48.889951
839,Space Invader PA_1019, 23 rue des Vinaigriers,2.363303,48.8731
840,Space Invader PA_1020, 86 rue Championnet,2.343033,48.895858
841,Space Invader PA_1021, 1 impasse Robert,2.338842,48.895526
842,Space Invader PA_1022, 27 rue FrancÃ…â€œoeur,2.340473,48.890852
843,Space Invader PA_1024, 198 rue du Faubourg Saint-Antoine,2.384156,48.85006
844,Space Invader PA_1025, 5 place Saint-Augustin,2.319318,48.875058
845,Space Invader PA_1026, 52 Grande Rue Charles-de-Gaulle,2.521098,48.837786
846,Space Invader PA_1027, CitÃƒÂ© Aubry,2.395604,48.856768
847,Space Invader PA_1028, 9 rue des Maronites,2.383677,48.868194
848,Space Invader PA_1030, 41 rue des Bourdonnais,2.345563,48.86058
849,Space Invader PA_1031, face ÃƒÂ  un entrepÃƒÂ´t abandonnÃƒÂ©,2.38924,48.90066
850,Space Invader PA_1032, 51 rue de Turenne,2.364399,48.858224
851,Space Invader PA_1033, 1 boulevard des Filles du Calvaire,2.36695,48.861085
852,Space Invader PA_1034, 48 rue Saint-HonorÃƒÂ©,2.344233,48.86119
853,Space Invader PA_1035, 14 rue Jean-Baptiste Berlier,2.383472,48.825751
854,Space Invader PA_1036, 144 boulevard MassÃƒÂ©na,2.361984,48.819469
855,Space Invader PA_1037, 84 avenue d'Italie,2.357178,48.825982
856,Space Invader PA_1038, 5 rue Pajou,2.272968,48.856784
857,Space Invader PA_1039, 1 impasse Delaunay,2.386129,48.854947
858,Space Invader PA_1041, rond-point d'Espagne,2.375199,48.754462
859,Space Invader PA_1042, A86 cÃƒÂ´tÃƒÂ© cimetiÃƒÂ¨re nouveau de Vitry,2.403205,48.773999
860,Space Invader PA_1043, A86 cÃƒÂ´tÃƒÂ© cimetiÃƒÂ¨re communal de Choisy,2.403313,48.773718
861,Space Invader PA_1044, ÃƒÂ©changeur porte d'Italie,2.35889,48.816089
862,Space Invader PA_1045, 3 rue de la Chine,2.401248,48.864685
863,Space Invader PA_1046, 22 rue RÃƒÂ©aumur,2.358505,48.865017
864,Space Invader PA_1047, 88ter avenue Parmentier,2.374638,48.865495
865,Space Invader PA_1048, Autoroute du Soleil,2.34389,48.765394
866,Space Invader PA_1050, 191 rue du Faubourg PoissonniÃƒÂ¨re,2.349524,48.883048
867,Space Invader PA_1051, 22 rue Dauphine,2.339623,48.855152
868,Space Invader PA_1052, rue du Chevalier de la Barre,2.347243,48.887431
869,Space Invader PA_1053, 8 place des Abbesses,2.33884,48.884115
870,Space Invader PA_1054, 26 rue Chanzy,2.385094,48.85264
871,Space Invader PA_1055, bretelle de sortie de l'autoroute de l'Est,2.466303,48.82677
872,Space Invader PA_1058, 24 rue des Petits Champs,2.336551,48.86687
873,Space Invader PA_1059, 54 rue de Seine,2.336917,48.853931
874,Space Invader PA_1060, villa de Guelma,2.336903,48.882709
875,Space Invader PA_1061, 29 rue ramey,2.34657,48.888662
876,Space Invader PA_1063, 28 rue des Archives,2.355071,48.858213
877,Space Invader PA_1064, 16 rue Froissart,2.365288,48.861797
878,Space Invader PA_1065, 59 rue au Maire (Simpson),2.354527,48.864989
879,Space Invader PA_1066, McDo de la porte de Bagnolet,2.408417,48.864658
880,Space Invader PA_1067, 1 rue de la FidÃƒÂ©litÃƒÂ©,2.356845,48.874683
881,Space Invader PA_1068, 39 rue de Bretagne,2.362363,48.862872
882,Space Invader PA_1069, 121 rue des Amandiers,2.388062,48.868221
883,Space Invader PA_1070, pavillon Saint-Louis,2.398585,48.848529
884,Space Invader PA_1071, 58 rue d'Anjou,2.322444,48.873677
885,Space Invader PA_1072, 32 rue Pasquier,2.323701,48.873321
886,Space Invader PA_1073, 41 rue de PenthiÃƒÂ¨vre,2.313515,48.872287
887,Space Invader PA_1074, 22 rue du Cirque,2.315733,48.871275
888,Space Invader PA_1075, 158 boulevard Saint-Germain,2.33609,48.85321
889,Space Invader PA_1076, MarchÃƒÂ© Saint-Germain,2.336608,48.851785
890,Space Invader PA_1077, 65 rue des Abbesses,2.334902,48.885708
891,Space Invader PA_1080, Espace Pierre Cardin,2.319147,48.867372
892,Space Invader PA_1082, place d'Aligre,2.378264,48.848875
893,Space Invader PA_1084, 36 rue du Faubourg Saint-Martin,2.356426,48.870268
894,Space Invader PA_1085, ancien Couvent des RÃƒÂ©collets,2.360599,48.875807
895,Space Invader PA_1086, 2 rue des Anglais,2.347996,48.851037
896,Space Invader PA_1087, 1 rue de la Huchette,2.346484,48.852782
897,Space Invader PA_1088, 77 rue Buffon,2.356097,48.841155
898,Space Invader PA_1089, 79 rue de la BoÃƒÂ©tie,2.308972,48.872053
899,Space Invader PA_1090, mÃƒÂ©tro Stalingrad,2.365263,48.884271
900,Space Invader PA_1091, fontaine du Conservatoire Municipal du 19e,2.371915,48.882881
901,Space Invader PA_1092, 18-20 rue Pradier,2.382055,48.875669
902,Space Invader PA_1093, CitÃƒÂ© de la Mode et du Design,2.369772,48.840818
903,Space Invader PA_1094, 132 rue Vieille du Temple,2.364411,48.861817
904,Space Invader PA_1095, 18ter rue Jaucourt,2.395058,48.847363
905,Space Invader PA_1096, 18 rue des Lilas ou presque,2.43046,48.869639
906,Space Invader PA_1097, 20 rue du Louvre,2.34125,48.861527
907,Space Invader PA_1098, 1 citÃƒÂ© Voltaire,2.389316,48.852527
908,Space Invader PA_1100, ÃƒÂ  gauche de la Fontaine MoliÃƒÂ¨re,2.336659,48.865444
909,Space Invader PA_1101, 7 avenue Matignon,2.311583,48.869977
910,Space Invader PA_1102, place de Thorigny,2.362321,48.858905
911,Space Invader PA_1103, 3 passage du Moulin des PrÃƒÂ©s,2.353403,48.829159
912,Space Invader PA_1104, 68 rue Jenner,2.364409,48.834243
913,Space Invader PA_1105, 16 boulevard de la Chapelle,2.363443,48.884592
914,Space Invader PA_1106, 1 rue Ferdinand Flocon,2.345418,48.890901
915,Space Invader PA_1107, place Saint-AndrÃƒÂ© des Arts,2.342696,48.853257
916,Space Invader PA_1108, 98 rue de Tolbiac,2.363756,48.826848
917,Space Invader PA_1109, 51 avenue d'Ivry,2.365508,48.82331
918,Space Invader PA_1110, direction de la Voirie et des DÃƒÂ©placements,2.413853,48.845788
919,Space Invader PA_1111, 80 avenue Charles de Gaulle,2.271323,48.881673
920,Space Invader PA_1112, place de l'Iris,2.250182,48.889849
921,Space Invader PA_1113, 6 place de Stalingrad,2.239863,48.882934
922,Space Invader PA_1114, impasse de la DÃƒÂ©fense,2.326865,48.885113
923,Space Invader PA_1115, 208 rue de la Roquette,2.388525,48.8597
924,Space Invader PA_1116, 74 rue d'Avron,2.40426,48.852293
925,Space Invader PA_1117, Terminal 2D Porte 6,2.567216,49.00441
926,Space Invader PA_1118, boulevard Gabriel PÃƒÂ©ri sous le pÃƒÂ©riph',2.477093,48.877504
927,Space Invader PA_1119, 29 avenue de la RÃƒÂ©publique,2.415945,48.862546
928,Space Invader PA_1120, 84 rue de Picpus,2.398884,48.84101
929,Space Invader PA_1121, 52 cours de Vincennes,2.40358,48.847343
930,Space Invader PA_1122, avenue Corentin Cariou,2.384498,48.89626
931,Space Invader PA_1123, 1 rue Santos-Dumont,2.305686,48.834196
932,Space Invader PA_1124, 11 rue Chauchat,2.339479,48.873141
933,Space Invader PA_1125, 88 rue de Provence,2.330577,48.874285
934,Space Invader PA_1126, 27 place de la Madeleine,2.324306,48.871175
935,Space Invader PA_1127, 10 rue du Roi DorÃƒÂ©,2.363758,48.860227
936,Space Invader PA_1128, 112 rue des PyrÃƒÂ©nÃƒÂ©es,2.40473,48.85681
937,Space Invader PA_1129, 19 rue Parrot,2.375001,48.847182
938,Space Invader PA_1130, face au 194 rue de Bercy,2.372361,48.84454
939,Space Invader PA_1131, est de la Fontaine au Lions,2.395918,48.839617
940,Space Invader PA_1132, 26 rue Coriolis,2.390802,48.836388
941,Space Invader PA_1133, 19 rue Montera,2.40917,48.84537
942,Space Invader PA_1134, 74 rue de Tolbiac,2.366977,48.827182
943,Space Invader PA_1135, 36 rue Tillier,2.38951,48.849242
944,Space Invader PA_1136, 18 rue Coriolis,2.391304,48.835882
945,Space Invader PA_1137, pont Delizy,2.40982,48.895025
946,Space Invader PA_1138, 112 avenue du GÃƒÂ©nÃƒÂ©ral Leclerc,2.406627,48.898349
947,Space Invader PA_1139, 93 rue de Belleville,2.385394,48.874031
948,Space Invader PA_1140, 10 rue Villedo,2.335957,48.866469
949,Space Invader PA_1141, Agence Spatiale EuropÃƒÂ©enne,2.304209,48.848419
950,Space Invader PA_1142, 8 rue de la Plaine,2.400222,48.849797
951,Space Invader PA_1143, place du GÃƒÂ©nÃƒÂ©ral Patton,2.286832,48.875841
952,Space Invader PA_1144, 18 rue Piccini,2.284192,48.874751
953,Space Invader PA_1145, 1 rue de la Croix Jarry,2.382021,48.826858
954,Space Invader PA_1146, 154 rue du Chemin Vert,2.387093,48.86275
955,Space Invader PA_1147, pont de la Grange aux Belles,2.363929,48.873024
956,Space Invader PA_1149, 42 boulevard de Charonne,2.398819,48.851057
957,Space Invader PA_1150, quai Saint-Bernard,2.364385,48.844928
958,Space Invader PA_1151, mÃƒÂ©tro Tuileries,2.33027,48.86423
959,Space Invader PA_1152, village Saint-Paul,2.36127,48.853332
960,Space Invader PA_1153, 87 rue Saint-Antoine,2.3626,48.854585
961,Space Invader PA_1154, 0 rue LÃƒÂ©on Jouhaux,2.363243,48.868562
962,Space Invader PA_1155, pont piÃƒÂ©ton de la rue Lucien Lambeau,2.414452,48.857685
963,Space Invader PA_1156, 12 rue Vieille du Temple,2.356857,48.856563
964,Space Invader PA_1157, 81 rue de Beaubourg,2.354822,48.86391
965,Space Invader PA_1158, 33 boulevard de Charonne,2.398184,48.851158
966,Space Invader PA_1159, 6 place des Ternes,2.298683,48.87847
967,Space Invader PA_1160, 165 rue du Faubourg Saint-HonorÃƒÂ©,2.305867,48.874707
968,Space Invader PA_1161, 42 rue des Francs-Bourgeois,2.359031,48.858606
969,Space Invader PA_1162, 14 rue des PrÃƒÂ©cheurs,2.34868,48.862045
970,Space Invader PA_1163, 8 place Jacques Bonsergent,2.36107,48.871181
971,Space Invader PA_1164, 130 avenue de Wagram,2.303648,48.885151
972,Space Invader PA_1165, 48 rue du Caire,2.348778,48.868077
973,Space Invader PA_1166, 1 quai de Bourbon,2.35698,48.852446
974,Space Invader PA_1167, 84 rue Bonaparte,2.332597,48.849736
975,Space Invader PA_1168, 1 rue Verniquet,2.300392,48.886756
976,Space Invader PA_1169, 6 avenue de la Porte de la Chapelle,2.359518,48.89895
977,Space Invader PA_1170, 45 rue des Gravilliers,2.355424,48.864156
978,Space Invader PA_1171, 68 rue de la Montagne Sainte-GeneviÃƒÂ¨ve,2.347805,48.846868
979,Space Invader PA_1172, 93 rue de la Verrerie,2.350647,48.858828
980,Space Invader PA_1173, terrasse du Wanderlust,2.371144,48.840096
981,Space Invader PA_1174, 14 rue des Fonds-Verts,2.391172,48.83699
982,Space Invader PA_1175, 2 rue Rodier,2.342371,48.877413
983,Space Invader PA_1176, 5 rue Rodier,2.342256,48.877403
984,Space Invader PA_1177, Agence France Presse,2.340272,48.868795
985,Space Invader PA_1178, 82 boulevard MassÃƒÂ©na,2.368532,48.82156
986,Space Invader PA_1179, 213 boulevard Vincent Auriol,2.356652,48.830787
987,Space Invader PA_1180, 47 avenue des Gobelins,2.353336,48.835102
988,Space Invader PA_1181, 58 rue Caumartin,2.328576,48.874815
989,Space Invader PA_1182, 22 rue Guersant,2.290073,48.880838
990,Space Invader PA_1183, 9 rue Marsoulan,2.402938,48.845604
991,Space Invader PA_1184, croisement E50/A6B,2.340419,48.762395
992,Space Invader PA_1185, 59 rue de Charonne,2.379467,48.853446
993,Space Invader PA_1186, 32 impasse de la Confiance,2.399535,48.853717
994,Space Invader PA_1187, 89 rue AndrÃƒÂ© Joineau,2.402702,48.882103
995,Space Invader PA_1188, 81 rue d'Assas,2.334858,48.842502
996,Space Invader PA_1189, 43 rue LacÃƒÂ©pÃƒÂ¨de,2.350387,48.844147
997,Space Invader PA_1190, 2 rue Princesse Leia,2.334419,48.852589
998,Space Invader PA_1191," 1192, 1193, 1194 & 1195, le long de la D126B",2.355387,48.814755
999,Space Invader PA_1196, 2 impasse Mathieu,2.313336,48.8411
1000,Space Invader PA_1197, 6 rue de l'ArrivÃƒÂ©e,2.322431,48.843878
1001,Space Invader PA_1198, 145 boulevard Raspail,2.329685,48.842276
1002,Space Invader PA_1199, Poterne des Peupliers,2.352432,48.821567
1003,Space Invader PA_1200, 35 rue de la BÃƒÂ»cherie,2.347302,48.852528
1004,Space Invader PA_1201, 14 rue Ternaux,2.37326,48.86438
1005,Space Invader PA_1202, 129 avenue de Wagram,2.301697,48.883249
1006,Space Invader PA_1203, 64 rue Monsieur le Prince,2.340895,48.847823
1007,Space Invader PA_1204, 61 rue d'Avron,2.403237,48.852275
1008,Space Invader PA_1205, bÃƒÂ¢timent Marguerite Bottard,2.368736,48.835457
1009,Space Invader PA_1206, 22 avenue de la RÃƒÂ©publique,2.368824,48.866206
1010,Space Invader PA_1207, 31 rue Lucien Sampaix,2.361351,48.873118
1011,Space Invader PA_1208, 35 rue Castagnary,2.30942,48.833951
1012,Space Invader PA_1209, 99 boulevard Saint-Germain,2.338901,48.85219
1013,Space Invader PA_1210, 3 rue Saint-Augustin,2.337762,48.86885
1014,Space Invader PA_1211, 1 passage MondÃƒÂ©sir,2.385035,48.865411
1015,Space Invader PA_1212, 16 place Jacques Bonsergent,2.36078,48.87139
1016,Space Invader PA_1213, 4 rue Berger,2.34856,48.86088
1017,Space Invader PA_1214, 42 rue Leroy DuprÃƒÂ©,2.401823,48.842979
1018,Space Invader PA_1215, 3 rue Danielle Casanova,2.33329,48.86757
1019,Space Invader PA_1216, 1 rue Duret,2.285079,48.873466
1020,Space Invader PA_1217, pont de la Concorde,2.320227,48.863861
1021,Space Invader PA_1218, 2 rue Mathys,2.37648,48.89067
1022,Space Invader PA_1219, 261 rue de Belleville,2.39896,48.87559
1023,Space Invader PA_1220, 7 rue d'Enghien,2.352584,48.871694
1024,Space Invader PA_1221, place Benjamin Fondane,2.351911,48.84453
1025,Space Invader PA_1222, 90 avenue de la RÃƒÂ©publique,2.380904,48.863935
1026,Space Invader PA_1223, 1 place de Passy,2.27793,48.85785
1027,Space Invader PA_1224, 57 avenue du docteur Netter,2.405649,48.844904
1028,Space Invader PA_1225 & 1226, 100 cours de Vincennes,2.40845,48.84691
1029,Space Invader PA_1227, 129 coulÃƒÂ©e verte RenÃƒÂ©-Dumont,2.381721,48.844418
1030,Space Invader PA_1228, 22 rue Watteau,2.357361,48.834496
1031,Space Invader PA_1229, 62 rue Lamartine,2.339576,48.876716
1032,Space Invader PA_1230, 7 rue Lafayette,2.334758,48.873571
1033,Space Invader PA_1231 & 1237, 200 avenue Jean JaurÃƒÂ¨s,2.392077,48.888359
1034,Space Invader PA_1232, 102 rue du Mont Cenis,2.34591,48.8953
1035,Space Invader PA_1233, 2 rue des Poissonniers,2.34984,48.88558
1036,Space Invader PA_1234, ObÃƒÂ©lisque de Villeneuve-le-Comte,2.86916,48.79161
1037,Space Invader PA_1235 & 1236, 72 rue Claude Bernard,2.346044,48.840436
1038,Space Invader PA_1238, CimetiÃƒÂ¨re de la Courneuve,2.40488,48.936142
1039,Space Invader PA_1239, 54 avenue Paul Vaillant Couturier,2.411101,48.920939
1040,Space Invader PA_1240, 114 boulevard Vincent Auriol,2.36299,48.83349
1041,Space Invader PA_1241, 1 quai de la Tournelle,2.355828,48.849604
1042,Space Invader PA_1242, 26 rue de la Plaine,2.402556,48.84986
1043,Space Invader PA_1243, 15 boulevard de MÃƒÂ©nilmontant,2.388855,48.859383
1044,Space Invader PA_1244, 4 rue Oberkampf,2.36748,48.86267
1045,Space Invader PA_1245, pont de la Tournelle,2.35524,48.85012
1046,Space Invader PA_1246, 12 pont Saint-Louis,2.352059,48.85283
1047,Space Invader PA_1247, HÃƒÂ´pital Robert DebrÃƒÂ©,2.402437,48.881194
1048,Space Invader PA_1248, 101 boulevard Richard Lenoir,2.37048,48.86411
1049,Space Invader PA_1249, 24 rue de la Verrerie,2.354399,48.857501
1050,Space Invader PA_1250, 176 rue de Bagnolet,2.408127,48.864018
1051,Space Invader PA_1251, 8 place Tristan Bernard,2.29163,48.879424
1052,Space Invader PA_1252, 110 rue Lauriston,2.286101,48.866053
1053,Space Invader PA_1253, 1 rue du Boccador,2.303735,48.8659
1054,Space Invader PA_1254, 23 rue Marbeuf,2.303745,48.868783
1055,Space Invader PA_1255, 5 place des Petits PÃƒÂ¨res,2.34065,48.86657
1056,Space Invader PA_1256, 29 rue des Petits HÃƒÂ´tels,2.352,48.87759
1057,Space Invader PA_1257, 1 avenue du PrÃƒÂ©sident Wilson,2.300775,48.864625
1058,Space Invader PA_1258, 13 rue de la Roquette,2.37107,48.85416
1059,Space Invader PA_1259, 39 boulevard Albert 1er,2.493139,48.832738
1060,Space Invader PA_1260, 8 rue de l'Amiral de Coligny,2.34097,48.860761
1061,Space Invader PA_1261, 73 boulevard de Bercy,2.388899,48.838297
1062,Space Invader PA_1262, 7 rue du Bouloi,2.340478,48.863506
1063,Space Invader PA_1263, Pont Neuf,2.34213,48.85844
1064,Space Invader PA_1264, MusÃƒÂ©e en Herbes,2.342157,48.860166
1065,Space Invader PA_1265, Centre Georges Pompidou,2.352155,48.860307
1066,Space Invader PA_1266, 41 rue Volta,2.358042,48.866668
1067,Space Invader PA_1267, 2 avenue de Bouvines,2.395922,48.849561
1068,Space Invader PA_1268, Pont-Neuf,2.34264,48.858338
1069,Space Invader PA_1269, 28 rue Sainte-Anne,2.335576,48.866262
1070,Space Invader PA_1270, passerelle du Bassin de la Villette,2.37473,48.88649
1071,Space Invader PA_1271, Square de la Fontaine,2.483849,48.836064
1072,Space Invader PA_1272, 1 rue VouillÃƒÂ©,2.302815,48.835508
1073,Space Invader PA_1273, 39 rue LinnÃƒÂ©,2.35441,48.84598
1074,Space Invader PA_1274, 10 square Desnouettes,2.284039,48.834859
1075,Space Invader PA_1275, 12 place d'Anvers,2.3439,48.88263
1076,Space Invader PA_1276, 21 place du Tertre,2.34062,48.8867
1077,Space Invader PA_1277, 52 rue Jean-Pierre Timbaud,2.3729,48.86645
1078,Space Invader PA_1278, 80 rue de Provence,2.331238,48.874302
1079,Space Invader PA_1279, 86 Boulevard Lefebvre,2.29954,48.82879
1080,Space Invader PA_1280, 14 rue de LÃƒÂ©vis,2.31565,48.882183
1081,Space Invader PA_1281, 2 rue des Fontaines du Temple,2.36028,48.86545
1082,Space Invader PA_1282, 106 avenue Auber,2.42366,48.84608
1083,Space Invader PA_1283, 3 rue des DÃƒÂ©chargeurs,2.34593,48.85967
1084,Space Invader PA_1284, pont ferroviaire,2.304917,48.894141
1085,Space Invader PA_1285, porte de Bagnolet,2.413119,48.863176
1086,Space Invader PA_1286, face au 72 rue de Rosny,2.44873,48.86314
1087,Space Invader PA_1287, 18 rue du Ravin,2.423283,48.861909
1088,Space Invader PA_1288, 5 quai de Loire,2.371245,48.883774
1089,Space Invader PA_1289 & PA_1290, place de l'Alma,2.30079,48.864463
